launch_date,vehicle,mission_name,orbit,outcome,source,launch_site,lat,lon,label
,Launch of 20 Starlink v2 mini satellites to a 525 km (326 mi) orbit at an inclination of 53° to expand internet constellation and two SpaceX Starshield satellites as rideshare.[74][75],Launch of 20 Starlink v2 mini satellites to a 525 km (326 mi) orbit at an inclination of 53° to expand internet constellation and two SpaceX Starshield satellites as rideshare.[74][75],Launch of 20 Starlink v2 mini satellites to a 525 km (326 mi) orbit at an inclination of 53° to expand internet constellation and two SpaceX Starshield satellites as rideshare.[74][75],Launch of 20 Starlink v2 mini satellites to a 525 km (326 mi) orbit at an inclination of 53° to expand internet constellation and two SpaceX Starshield satellites as rideshare.[74][75],SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-03-21 20:55:00,F9 B5 B1080‑6,SpaceX CRS-30 (Dragon C209-4),LEO (ISS),Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Six additional CRS-2 missions for Dragon 2 were announced in March 2022, resupplying the ISS until 2026.[77] First launch of Dragon 2 from SLC-40.","Six additional CRS-2 missions for Dragon 2 were announced in March 2022, resupplying the ISS until 2026.[77] First launch of Dragon 2 from SLC-40.","Six additional CRS-2 missions for Dragon 2 were announced in March 2022, resupplying the ISS until 2026.[77] First launch of Dragon 2 from SLC-40.","Six additional CRS-2 missions for Dragon 2 were announced in March 2022, resupplying the ISS until 2026.[77] First launch of Dragon 2 from SLC-40.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-03-24 03:09:00,F9 B5 B1060‑19,Starlink: Group 6-42 (23 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-03-25 23:42:00,F9 B5 B1078‑8,Starlink: Group 6-46 (23 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. Least time taken between landing and port's arrival at 50 hours and fastest turnaround of a pad switching from Dragon to Fairing mission, that was completed in 4 days.[80]","Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. Least time taken between landing and port's arrival at 50 hours and fastest turnaround of a pad switching from Dragon to Fairing mission, that was completed in 4 days.[80]","Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. Least time taken between landing and port's arrival at 50 hours and fastest turnaround of a pad switching from Dragon to Fairing mission, that was completed in 4 days.[80]","Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. Least time taken between landing and port's arrival at 50 hours and fastest turnaround of a pad switching from Dragon to Fairing mission, that was completed in 4 days.[80]",SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-03-30 21:52:00,F9 B5 B1076‑12,Eutelsat 36D,GTO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Television broadcast satellite. First time SpaceX completed 11 Falcon launches in a calendar month.,Television broadcast satellite. First time SpaceX completed 11 Falcon launches in a calendar month.,Television broadcast satellite. First time SpaceX completed 11 Falcon launches in a calendar month.,Television broadcast satellite. First time SpaceX completed 11 Falcon launches in a calendar month.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-03-31 01:30:00,F9 B5 B1067‑18,Starlink: Group 6-45 (23 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. This marks the first time SpaceX has completed 12 Falcon launches in a calendar month.,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. This marks the first time SpaceX has completed 12 Falcon launches in a calendar month.,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. This marks the first time SpaceX has completed 12 Falcon launches in a calendar month.,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. This marks the first time SpaceX has completed 12 Falcon launches in a calendar month.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-04-02 02:30:00,F9 B5 B1071‑15,Starlink: Group 7-18 (22 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 22 Starlink v2 mini satellites to a 525 km (326 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 22 Starlink v2 mini satellites to a 525 km (326 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 22 Starlink v2 mini satellites to a 525 km (326 mi) orbit at an inclination of 53° to expand internet constellation.,Launch of 22 Starlink v2 mini satellites to a 525 km (326 mi) orbit at an inclination of 53° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-04-05 09:12:00,F9 B5 B1069‑14,Starlink: Group 6-47 (23 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation.,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-04-07 02:25:00,F9 B5 B1081‑6,Starlink: Group 8-1 (21 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 21 Starlink v2 mini satellites, including six with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.","Launch of 21 Starlink v2 mini satellites, including six with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.","Launch of 21 Starlink v2 mini satellites, including six with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.","Launch of 21 Starlink v2 mini satellites, including six with direct-to-cell connectivity, to a 535 km (332 mi) orbit at an inclination of 53° to expand internet constellation.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-04-07 23:16:00,F9 B5 B1073‑14,Bandwagon-1 (11 payload smallsat rideshare) 425 Project Flight 2,LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Dedicated SmallSat Rideshare mission to 45° inclination, 550–600 km (340–370 mi) altitude.[67][87] The mission includes flight 2 of 425 Project, a military SAR satellite of South Korea with a mass of ~800 kg (1,800 lb).","Dedicated SmallSat Rideshare mission to 45° inclination, 550–600 km (340–370 mi) altitude.[67][87] The mission includes flight 2 of 425 Project, a military SAR satellite of South Korea with a mass of ~800 kg (1,800 lb).","Dedicated SmallSat Rideshare mission to 45° inclination, 550–600 km (340–370 mi) altitude.[67][87] The mission includes flight 2 of 425 Project, a military SAR satellite of South Korea with a mass of ~800 kg (1,800 lb).","Dedicated SmallSat Rideshare mission to 45° inclination, 550–600 km (340–370 mi) altitude.[67][87] The mission includes flight 2 of 425 Project, a military SAR satellite of South Korea with a mass of ~800 kg (1,800 lb).",SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-04-10 05:40:00,F9 B5 B1083‑2,Starlink: Group 6-48 (23 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. 1st time flying a fairing half for the 17th time.,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. 1st time flying a fairing half for the 17th time.,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. 1st time flying a fairing half for the 17th time.,Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. 1st time flying a fairing half for the 17th time.,SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-04-11 14:25:00,F9 B5 B1082‑3,USSF-62 (WSF-M 1),SSO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch part of Phase 2 US Space Force contract awarded in 2022. This was the first launch of the Weather System Follow-on Microwave weather satellite, which replaced the aging Defense Meteorological Satellite Program satellites.[90][48]","Launch part of Phase 2 US Space Force contract awarded in 2022. This was the first launch of the Weather System Follow-on Microwave weather satellite, which replaced the aging Defense Meteorological Satellite Program satellites.[90][48]","Launch part of Phase 2 US Space Force contract awarded in 2022. This was the first launch of the Weather System Follow-on Microwave weather satellite, which replaced the aging Defense Meteorological Satellite Program satellites.[90][48]","Launch part of Phase 2 US Space Force contract awarded in 2022. This was the first launch of the Weather System Follow-on Microwave weather satellite, which replaced the aging Defense Meteorological Satellite Program satellites.[90][48]",SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-04-13 01:40:00,F9 B5 B1062‑20,Starlink: Group 6-49 (23 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
,"Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. First booster to fly for the 20th time, new record.","Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. First booster to fly for the 20th time, new record.","Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. First booster to fly for the 20th time, new record.","Launch of 23 Starlink v2 mini satellites to a 530 km (330 mi) orbit at an inclination of 43° to expand internet constellation. First booster to fly for the 20th time, new record.",SpaceX,Cape Canaveral,28.5721,-80.648,1
2024-04-17 21:26:00,F9 B5 B1077‑12,Starlink: Group 6-51 (23 satellites),LEO,Success,SpaceX,Cape Canaveral,28.5721,-80.648,1
